Unnamed: 0,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
146896,15,2012-05-11,0,23.0,19664.0,54.23,4.055,11017.0,0.0,11.17,1287.37,2683.72,138.0882667,8.15,2,123737
286612,29,2012-07-13,0,91.0,4469.01,75.81,3.561,3071.52,163.0,22.04,1087.28,656.21,138.263,9.419,2,93638
5799,1,2011-08-26,0,17.0,9138.11,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.962,3,151315
1185,1,2010-05-28,0,12.0,11876.34,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,3,151315
346703,36,2012-04-27,0,55.0,21.5,70.06,3.888,252.98,36.03,0.0,0.0,6621.24,220.3014485,6.989,3,39910
368838,39,2011-10-28,0,6.0,4178.3,71.05,3.372,0.0,0.0,0.0,0.0,0.0,216.4051315,7.716,3,184109
261703,27,2011-02-25,0,95.0,116995.22,33.05,3.452,0.0,0.0,0.0,0.0,0.0,137.3764439,7.827,3,204184
329871,34,2012-03-30,0,44.0,2946.89,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,3,158114
283432,29,2011-08-12,0,1.0,10597.17,74.69,3.88,0.0,0.0,0.0,0.0,0.0,136.144129,9.863,2,93638
322511,34,2010-04-09,0,95.0,67208.03,51.26,2.773,0.0,0.0,0.0,0.0,0.0,126.6019032,9.593,3,158114
278520,29,2010-03-12,0,58.0,501.0,43.43,2.805,0.0,0.0,0.0,0.0,0.0,131.784,10.064,2,93638
191885,20,2011-02-11,1,83.0,7153.82,25.38,3.239,0.0,0.0,0.0,0.0,0.0,206.0763862,7.343,3,203742
302917,31,2012-04-06,0,24.0,4124.28,69.02,3.891,12625.17,399.0,21.86,3623.01,16629.1,221.0737638,6.891,3,203750
111885,12,2011-02-04,0,40.0,54940.3,45.14,3.348,0.0,0.0,0.0,0.0,0.0,127.7195806,14.021,2,112238
394679,42,2010-12-03,0,82.0,7043.42,51.17,3.041,0.0,0.0,0.0,0.0,0.0,126.7313333,9.003,1,39690
17107,2,2011-12-02,0,1.0,29959.08,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441,3,202307
36952,4,2012-01-13,0,9.0,23303.34,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,3,205863
153350,16,2011-07-01,0,47.0,39.0,63.59,3.597,0.0,0.0,0.0,0.0,0.0,193.0930552,6.338,2,57197
130926,14,2010-09-24,0,79.0,38200.28,68.59,2.713,0.0,0.0,0.0,0.0,0.0,182.6696737,8.743,3,200898
182329,19,2011-04-15,0,17.0,13460.65,48.67,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,7.658,3,203819
68337,7,2012-08-24,0,93.0,1591.26,59.27,3.558,2534.52,19.6,1.86,1627.26,3915.85,198.0984199,7.872,2,70713
411310,44,2011-12-23,0,38.0,56530.35,24.76,3.186,38.0,0.0,0.0,0.0,746.84,129.9845484,6.078,1,39910
291875,30,2011-09-09,1,20.0,9.97,78.87,3.546,0.0,0.0,0.0,0.0,0.0,215.5148295,7.852,1,42988
157241,16,2012-08-10,0,90.0,8661.37,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,2,57197
315795,33,2010-04-30,0,17.0,470.86,73.29,3.105,0.0,0.0,0.0,0.0,0.0,126.3805667,9.849,3,39690
71946,8,2010-11-26,1,44.0,4480.77,51.07,2.735,0.0,0.0,0.0,0.0,0.0,215.1077548,6.433,3,155078
327635,34,2011-08-19,0,9.0,15564.46,77.08,3.55,0.0,0.0,0.0,0.0,0.0,129.2405806,10.641,3,158114
161624,17,2011-01-28,0,85.0,3978.38,22.16,2.96,0.0,0.0,0.0,0.0,0.0,127.5800323,6.866,2,93188
156832,16,2012-06-29,0,36.0,1754.0,77.31,3.693,731.74,107.4,0.0,455.32,1375.35,197.785577,6.169,2,57197
417194,45,2011-02-04,0,82.0,11270.14,28.73,3.231,0.0,0.0,0.0,0.0,0.0,183.4408542,8.549,2,118221
179936,19,2010-08-20,0,31.0,4556.75,72.22,2.913,0.0,0.0,0.0,0.0,0.0,132.6616129,8.099,3,203819
96385,10,2012-05-04,0,14.0,36376.66,77.02,4.058,18275.88,0.0,21.31,4872.45,2722.29,131.136,7.382,2,126512
352974,37,2012-01-20,0,98.0,5217.79,58.9,3.268,366.42,313.91,27.94,0.0,344.84,218.6755292,7.244,1,39910
183071,19,2011-06-24,0,17.0,13480.32,68.4,3.964,0.0,0.0,0.0,0.0,0.0,135.2652667,7.658,3,203819
13229,2,2010-11-19,0,32.0,9729.56,50.81,2.771,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,3,202307
152896,16,2011-05-13,0,28.0,177.05,43.29,3.767,0.0,0.0,0.0,0.0,0.0,192.826069,6.339,2,57197
5585,1,2011-08-05,0,46.0,19741.45,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,3,151315
90907,10,2010-11-19,0,49.0,16579.59,58.83,3.047,0.0,0.0,0.0,0.0,0.0,126.6072,9.003,2,126512
57461,6,2012-05-11,0,59.0,242.22,72.66,3.688,10658.74,0.0,133.22,3312.9,9700.64,223.3346212,5.964,3,202505
176498,18,2012-06-15,0,38.0,55296.64,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,2,120653
360715,38,2012-03-09,0,67.0,717.35,54.54,4.25,425.97,1.8,0.0,25.6,1751.92,130.7413793,12.187,1,39690
243464,25,2011-08-12,0,49.0,9241.59,70.93,3.812,0.0,0.0,0.0,0.0,0.0,208.7820061,7.274,2,128107
347144,36,2012-07-06,0,83.0,1757.01,81.52,3.232,249.73,0.0,0.04,0.0,659.16,220.567112,6.623,3,39910
48379,5,2012-08-24,0,33.0,3350.71,79.45,3.62,1985.37,68.0,4.54,627.6,1355.17,222.7617437,5.603,2,34875
200885,21,2010-10-29,0,42.0,4531.89,67.51,2.716,0.0,0.0,0.0,0.0,0.0,211.5661131,8.163,2,140167
122259,13,2011-03-04,0,3.0,20027.99,34.23,3.23,0.0,0.0,0.0,0.0,0.0,128.26475,7.47,3,219622
32404,4,2010-10-29,0,38.0,83058.11,56.94,2.718,0.0,0.0,0.0,0.0,0.0,126.4364194,7.127,3,205863
384306,41,2010-07-30,0,54.0,161.0,70.07,2.69,0.0,0.0,0.0,0.0,0.0,189.9368504,7.335,3,196321
275227,28,2012-01-13,0,31.0,1226.7,48.07,3.657,4649.73,1843.24,45.3,869.64,7935.42,130.244,12.187,3,206302
338478,35,2011-12-09,0,27.0,2436.85,46.28,3.415,1386.01,0.0,529.1,955.48,9427.75,140.4397857,8.745,2,103681
138024,14,2012-08-31,0,46.0,25658.29,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,3,200898
362271,38,2012-09-28,0,8.0,10533.82,81.22,3.966,201.62,0.0,0.0,29.21,802.5,131.043,10.926,1,39690
276735,28,2012-06-08,0,74.0,11200.64,84.83,4.103,9026.85,101.2,-29.1,833.67,11752.37,130.8896774,11.627,3,206302
305078,32,2010-02-05,0,33.0,3286.07,34.43,2.58,0.0,0.0,0.0,0.0,0.0,189.3816974,9.014,3,203007
123225,13,2011-06-10,0,19.0,4008.96,61.39,3.732,0.0,0.0,0.0,0.0,0.0,129.0357097,7.193,3,219622
67951,7,2012-07-13,0,33.0,1841.46,64.21,3.613,1562.86,85.7,0.35,424.66,57029.78,197.8788621,7.872,2,70713
338309,35,2011-11-18,0,29.0,7106.63,51.42,3.53,23654.62,110.12,103.34,951.51,1618.6,140.4127857,8.745,2,103681
125607,13,2012-01-20,0,60.0,985.6,32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,130.2792258,6.104,3,219622
333053,35,2010-05-14,0,91.0,11655.01,53.82,2.982,0.0,0.0,0.0,0.0,0.0,136.010394,9.051,2,103681
89115,10,2010-05-28,0,22.0,22608.34,76.67,3.058,0.0,0.0,0.0,0.0,0.0,126.1602258,9.524,2,126512
299414,31,2011-04-22,0,52.0,707.89,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,3,203750
402551,43,2011-04-08,0,90.0,66374.12,70.35,3.622,0.0,0.0,0.0,0.0,0.0,206.8970046,10.581,1,41062
27090,3,2012-01-27,0,91.0,167.72,58.06,3.29,774.55,349.99,0.0,4.0,328.72,223.5645845,6.833,2,37392
175546,18,2012-03-09,0,32.0,9178.85,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,2,120653
35052,4,2011-07-15,0,98.0,13769.31,83.27,3.563,0.0,0.0,0.0,0.0,0.0,129.1338387,5.644,3,205863
37627,4,2012-03-23,0,29.0,8623.88,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,3,205863
213030,22,2011-07-15,0,7.0,24688.84,75.2,3.827,0.0,0.0,0.0,0.0,0.0,139.7006325,8.023,2,119557
372850,40,2010-03-12,0,11.0,9704.22,35.1,2.805,0.0,0.0,0.0,0.0,0.0,131.784,5.892,3,155083
135183,14,2011-11-25,1,26.0,19721.36,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,3,200898
326377,34,2011-04-22,0,96.0,18844.92,63.83,3.781,0.0,0.0,0.0,0.0,0.0,128.9553,10.581,3,158114
190865,20,2010-11-05,0,97.0,24485.63,42.78,2.917,0.0,0.0,0.0,0.0,0.0,205.160837,7.484,3,203742
397202,42,2011-12-02,0,3.0,606.92,57.29,3.701,24.09,0.0,4.7,0.0,1016.84,129.8459667,7.874,1,39690
232083,24,2011-04-01,0,44.0,3283.57,35.73,3.811,0.0,0.0,0.0,0.0,0.0,134.0682581,8.212,3,203819
170296,18,2010-09-24,0,44.0,5000.84,64.82,2.718,0.0,0.0,0.0,0.0,0.0,132.7619333,9.342,2,120653
299987,31,2011-06-17,0,49.0,7457.11,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931,3,203750
188333,20,2010-02-26,0,23.0,26763.93,32.32,2.754,0.0,0.0,0.0,0.0,0.0,204.4630869,8.187,3,203742
43057,5,2011-01-14,0,91.0,1281.36,37.74,2.983,0.0,0.0,0.0,0.0,0.0,212.008514,6.634,2,34875
27682,3,2012-03-30,0,52.0,982.66,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.833,2,37392
85458,9,2012-02-10,1,23.0,12356.3,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953006,5.667,2,125833
63342,7,2011-04-01,0,33.0,2380.98,24.83,3.461,0.0,0.0,0.0,0.0,0.0,192.2691707,8.595,2,70713
275567,28,2012-02-17,0,30.0,4275.64,51.8,3.781,20868.41,6880.29,7.84,7685.11,11114.94,130.4546207,12.187,3,206302
179267,19,2010-06-18,0,54.0,175.0,66.25,2.942,0.0,0.0,0.0,0.0,0.0,132.4733333,8.185,3,203819
412618,44,2012-06-22,0,32.0,55.0,72.89,3.737,505.28,0.0,0.79,43.89,1222.4,130.7929,5.621,1,39910
259908,27,2010-09-03,0,95.0,142985.93,78.52,2.86,0.0,0.0,0.0,0.0,0.0,136.5891118,7.982,3,204184
230577,24,2010-11-05,0,10.0,32233.0,42.2,3.049,0.0,0.0,0.0,0.0,0.0,132.9245806,8.275,3,203819
115682,12,2012-03-02,0,11.0,18451.2,52.27,4.178,15046.69,2131.62,12.84,4574.95,3428.27,130.6457931,12.187,2,112238
344450,36,2011-05-06,0,21.0,256.87,69.56,3.917,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,3,39910
350494,37,2011-02-11,1,81.0,10492.03,41.16,3.022,0.0,0.0,0.0,0.0,0.0,211.6985093,8.395,1,39910
52419,6,2011-01-07,0,85.0,2693.85,47.78,2.976,0.0,0.0,0.0,0.0,0.0,212.9134266,6.858,3,202505
185213,19,2012-01-27,0,3.0,28469.21,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,136.9598387,7.943,3,203819
235335,24,2012-02-10,1,23.0,22949.12,33.82,3.826,11788.06,6777.04,73.29,11571.69,4451.85,137.1666774,8.659,3,203819
189002,20,2010-04-30,0,20.0,7199.74,54.75,2.921,0.0,0.0,0.0,0.0,0.0,203.6503685,7.856,3,203742
365717,39,2010-12-17,0,33.0,10553.91,55.31,2.869,0.0,0.0,0.0,0.0,0.0,210.1787224,8.476,3,184109
86324,9,2012-05-11,0,49.0,97.85,70.94,3.688,4727.8,0.0,1.04,356.78,1077.81,225.4782634,5.539,2,125833
288779,30,2010-07-09,0,95.0,47709.96,81.67,2.642,0.0,0.0,0.0,0.0,0.0,210.7657317,8.099,1,42988
341524,35,2012-10-19,0,20.0,9561.18,56.53,3.969,2694.71,0.0,4.98,526.09,2051.88,142.8633629,8.665,2,103681
250121,26,2010-09-17,0,22.0,5591.72,50.08,2.716,0.0,0.0,0.0,0.0,0.0,132.7670667,8.445,3,152513
20223,2,2012-09-28,0,67.0,9411.81,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,3,202307
234739,24,2011-12-16,0,99.0,2030.0,36.0,3.611,6244.37,9.09,143.42,1766.33,5516.14,136.5335161,8.454,3,203819
410676,44,2011-09-23,0,56.0,11.5,63.6,3.648,0.0,0.0,0.0,0.0,0.0,129.5183333,6.56,1,39910
121799,13,2011-01-21,0,21.0,8239.53,34.8,2.934,0.0,0.0,0.0,0.0,0.0,127.4404839,7.47,3,219622
225954,23,2012-05-04,0,28.0,945.46,45.88,3.991,9941.93,0.0,99.93,4899.79,2841.41,138.0332,4.125,2,114533
174859,18,2012-01-06,0,10.0,13620.97,31.27,3.439,6196.77,43731.43,128.45,1653.17,8527.2,136.698129,8.075,2,120653
354020,37,2012-06-08,0,5.0,1143.56,81.5,3.452,349.22,0.0,14.4,0.0,769.34,220.4357073,6.989,1,39910
196970,20,2012-06-22,0,38.0,103921.76,76.51,3.564,12173.74,875.7,2.36,4195.01,7516.62,214.606,7.139,3,203742
128373,13,2012-10-12,0,94.0,77522.15,55.1,3.797,1927.15,0.0,9.72,518.97,11269.24,131.1083333,5.621,3,219622
306419,32,2010-06-11,0,32.0,5154.61,70.86,2.684,0.0,0.0,0.0,0.0,0.0,189.4000734,8.963,3,203007
181665,19,2011-02-11,1,25.0,10060.55,21.79,3.416,0.0,0.0,0.0,0.0,0.0,133.260871,7.771,3,203819
351026,37,2011-04-29,0,10.0,360.18,76.1,3.81,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,1,39910
172927,18,2011-06-17,0,85.0,1753.73,63.23,3.873,0.0,0.0,0.0,0.0,0.0,135.0837333,8.975,2,120653
231005,24,2010-12-17,0,58.0,2395.0,27.99,3.301,0.0,0.0,0.0,0.0,0.0,132.6804516,8.275,3,203819
258266,27,2010-03-19,0,1.0,28397.34,49.04,2.96,0.0,0.0,0.0,0.0,0.0,135.6682247,8.237,3,204184
348102,37,2010-02-26,0,3.0,1296.56,50.87,2.561,0.0,0.0,0.0,0.0,0.0,210.0771885,8.554,1,39910
346294,36,2012-02-24,0,4.0,8542.45,62.21,3.55,90.73,171.14,0.0,0.0,872.76,219.3244636,7.244,3,39910
113252,12,2011-06-24,0,83.0,169.56,88.95,3.898,0.0,0.0,0.0,0.0,0.0,129.0663,13.736,2,112238
374948,40,2010-10-08,0,11.0,12698.26,52.02,2.776,0.0,0.0,0.0,0.0,0.0,132.7516667,5.287,3,155083
66443,7,2012-02-10,1,79.0,5421.83,18.79,3.103,13100.37,3096.6,1.73,4854.7,6266.04,196.9195056,8.256,2,70713
285061,29,2012-01-27,0,41.0,539.0,35.68,3.568,961.63,2011.62,0.73,117.38,1504.22,136.9598387,8.988,2,93638
338690,35,2011-12-30,1,46.0,25787.7,37.85,3.389,6742.63,34766.99,163.27,961.0,2074.13,140.5874505,8.745,2,103681
137797,14,2012-08-10,0,11.0,15699.76,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,3,200898
241274,25,2010-12-31,1,54.0,5.0,25.89,3.179,0.0,0.0,0.0,0.0,0.0,204.6432267,7.484,2,128107
1886,1,2010-08-06,0,94.0,65856.36,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787,3,151315
101393,11,2010-12-17,0,2.0,55701.09,54.63,2.869,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,3,207499
416159,45,2010-10-22,0,17.0,9682.36,53.15,2.917,0.0,0.0,0.0,0.0,0.0,182.8558685,8.724,2,118221
368097,39,2011-08-19,0,98.0,8177.68,87.93,3.554,0.0,0.0,0.0,0.0,0.0,214.4239935,8.177,3,184109
193659,20,2011-08-05,0,24.0,12193.06,77.8,3.842,0.0,0.0,0.0,0.0,0.0,208.719238,7.274,3,203742
128359,13,2012-10-12,0,8.0,38694.16,55.1,3.797,1927.15,0.0,9.72,518.97,11269.24,131.1083333,5.621,3,219622
180477,19,2010-10-15,0,34.0,15199.0,51.32,2.999,0.0,0.0,0.0,0.0,0.0,132.7633548,8.067,3,203819
336103,35,2011-04-01,0,60.0,112.6,37.27,3.638,0.0,0.0,0.0,0.0,0.0,137.9558929,8.512,2,103681
259711,27,2010-08-13,0,9.0,38555.87,77.36,2.923,0.0,0.0,0.0,0.0,0.0,136.4928214,7.982,3,204184
90993,10,2010-11-26,1,87.0,21880.29,55.33,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,9.003,2,126512
213319,22,2011-08-12,0,5.0,18314.69,74.69,3.88,0.0,0.0,0.0,0.0,0.0,140.0859873,8.023,2,119557
49928,6,2010-05-07,0,17.0,16243.25,73.68,2.835,0.0,0.0,0.0,0.0,0.0,211.8442706,7.092,3,202505
278818,29,2010-04-09,0,32.0,5414.06,57.06,2.849,0.0,0.0,0.0,0.0,0.0,131.9408065,10.16,2,93638
47870,5,2012-06-29,0,32.0,2268.61,87.08,3.286,1053.25,12.75,0.0,113.8,1300.11,222.4307191,5.801,2,34875
364775,39,2010-09-17,0,90.0,71672.33,81.83,2.582,0.0,0.0,0.0,0.0,0.0,210.2924504,8.36,3,184109
156750,16,2012-06-15,0,54.0,11.76,65.36,3.723,7027.33,141.8,125.91,642.76,1980.96,197.692292,6.169,2,57197
1499,1,2010-06-25,0,6.0,4239.1,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,3,151315
293373,30,2012-04-06,0,23.0,47.04,69.02,3.891,21.39,0.0,4.09,0.0,2364.16,221.0737638,6.891,1,42988
253654,26,2011-09-16,0,34.0,7751.68,55.19,3.809,0.0,0.0,0.0,0.0,0.0,136.3145,7.767,3,152513
318445,33,2011-06-17,0,79.0,9795.56,91.11,3.935,0.0,0.0,0.0,0.0,0.0,129.0432,8.687,3,39690
34390,4,2011-05-13,0,67.0,23873.76,70.65,3.872,0.0,0.0,0.0,0.0,0.0,129.089,5.946,3,205863
155441,16,2012-02-03,0,54.0,14.24,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.162,2,57197
332031,34,2012-10-26,0,40.0,39153.07,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,3,158114
213502,22,2011-09-02,0,27.0,1846.94,69.16,3.784,0.0,0.0,0.0,0.0,0.0,140.196985,8.023,2,119557
187902,19,2012-10-19,0,91.0,47677.09,53.44,4.153,2948.25,0.0,17.4,811.41,2017.49,138.8336129,7.992,3,203819
115564,12,2012-02-17,0,81.0,7435.33,51.8,3.781,17708.64,8549.74,2.88,14234.76,5960.69,130.4546207,12.187,2,112238
395993,42,2011-06-10,0,74.0,312.0,84.57,3.981,0.0,0.0,0.0,0.0,0.0,129.0357097,8.494,1,39690
311159,32,2011-09-23,0,94.0,45451.03,58.66,3.581,0.0,0.0,0.0,0.0,0.0,194.8099713,8.622,3,203007
197890,20,2012-09-21,0,49.0,19815.64,60.94,4.038,8475.15,168.56,49.78,1727.92,9072.77,215.5475459,7.28,3,203742
82839,9,2011-04-22,0,56.0,10478.15,72.35,3.807,0.0,0.0,0.0,0.0,0.0,219.0861659,6.38,2,125833
406001,43,2012-08-31,0,4.0,16586.59,81.12,3.638,699.48,0.0,12.39,615.93,1122.02,213.6736313,9.285,1,41062
171616,18,2011-02-04,0,71.0,8804.94,20.79,3.24,0.0,0.0,0.0,0.0,0.0,133.1834194,9.131,2,120653
71180,8,2010-09-03,0,82.0,14002.89,76.14,2.577,0.0,0.0,0.0,0.0,0.0,214.894576,6.315,3,155078
375220,40,2010-11-05,0,21.0,7267.39,36.45,2.938,0.0,0.0,0.0,0.0,0.0,132.9245806,5.287,3,155083
229280,24,2010-07-02,0,94.0,63493.85,71.12,2.958,0.0,0.0,0.0,0.0,0.0,132.5218667,8.117,3,203819
127779,13,2012-08-17,0,24.0,14766.96,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.765,3,219622
156099,16,2012-04-13,0,14.0,5761.43,45.83,3.901,3532.73,1368.42,22.0,214.95,1983.5,197.780931,6.169,2,57197
310633,32,2011-07-29,0,97.0,18554.45,75.91,3.547,0.0,0.0,0.0,0.0,0.0,193.711525,8.622,3,203007
192828,20,2011-05-13,0,46.0,34473.56,62.26,4.066,0.0,0.0,0.0,0.0,0.0,208.9599189,7.287,3,203742
363495,39,2010-05-07,0,12.0,4794.95,74.86,2.835,0.0,0.0,0.0,0.0,0.0,209.1215867,8.464,3,184109
288238,30,2010-04-23,0,31.0,243.14,64.21,2.795,0.0,0.0,0.0,0.0,0.0,210.1000648,8.2,1,42988
365295,39,2010-11-05,0,93.0,38226.97,61.62,2.689,0.0,0.0,0.0,0.0,0.0,210.7202444,8.476,3,184109
150316,16,2010-08-06,0,87.0,10373.26,67.42,2.69,0.0,0.0,0.0,0.0,0.0,190.0990028,6.868,2,57197
206571,21,2012-06-15,0,24.0,6116.6,81.51,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,2,140167
98250,11,2010-02-05,0,54.0,1030.0,46.04,2.572,0.0,0.0,0.0,0.0,0.0,214.4248812,7.368,3,207499
27144,3,2012-02-03,0,29.0,1522.47,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,6.833,2,37392
173396,18,2011-08-05,0,52.0,2795.7,74.58,3.903,0.0,0.0,0.0,0.0,0.0,136.0540323,8.89,2,120653
118229,13,2010-02-19,0,9.0,31939.87,35.7,2.654,0.0,0.0,0.0,0.0,0.0,126.5262857,8.316,3,219622
2934,1,2010-11-12,0,38.0,82395.79,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,3,151315
298463,31,2011-01-21,0,67.0,4795.7,42.72,3.016,0.0,0.0,0.0,0.0,0.0,211.4864691,8.028,3,203750
90823,10,2010-11-12,0,29.0,16243.73,61.24,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,9.003,2,126512
249172,26,2010-06-11,0,24.0,2016.35,51.62,2.83,0.0,0.0,0.0,0.0,0.0,132.4357419,8.512,3,152513
393140,42,2010-04-16,0,42.0,160.56,69.74,3.109,0.0,0.0,0.0,0.0,0.0,126.5621,9.524,1,39690
285059,29,2012-01-27,0,28.0,475.57,35.68,3.568,961.63,2011.62,0.73,117.38,1504.22,136.9598387,8.988,2,93638
84843,9,2011-12-02,0,4.0,18130.03,46.84,3.172,1237.88,0.0,1330.53,643.78,8323.51,222.3975443,6.054,2,125833
194161,20,2011-09-23,0,44.0,8028.36,62.15,3.711,0.0,0.0,0.0,0.0,0.0,209.4986126,7.274,3,203742
250169,26,2010-09-24,0,9.0,15494.15,52.47,2.718,0.0,0.0,0.0,0.0,0.0,132.7619333,8.445,3,152513
134953,14,2011-10-28,0,56.0,1068.99,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.8774913,8.523,3,200898
349233,37,2010-08-13,0,13.0,16973.35,86.06,2.692,0.0,0.0,0.0,0.0,0.0,210.3943056,8.36,1,39910
261887,27,2011-03-11,0,7.0,23560.31,43.64,3.752,0.0,0.0,0.0,0.0,0.0,137.6269617,7.827,3,204184
374379,40,2010-08-13,0,23.0,13905.64,67.47,2.81,0.0,0.0,0.0,0.0,0.0,132.63,5.326,3,155083
54164,6,2011-06-24,0,18.0,0.1,85.51,3.594,0.0,0.0,0.0,0.0,0.0,216.6314502,6.855,3,202505
242605,25,2011-05-13,0,4.0,18389.67,60.1,4.066,0.0,0.0,0.0,0.0,0.0,208.9599189,7.287,2,128107
387271,41,2011-05-20,0,52.0,1885.28,41.11,3.828,0.0,0.0,0.0,0.0,0.0,192.831317,6.934,3,196321
413668,45,2010-02-05,0,81.0,19774.69,27.31,2.784,0.0,0.0,0.0,0.0,0.0,181.8711898,8.992,2,118221
124209,13,2011-09-09,1,67.0,11656.35,70.19,3.619,0.0,0.0,0.0,0.0,0.0,129.3686129,6.877,3,219622
354828,37,2012-09-21,0,79.0,8178.84,75.98,3.721,241.47,0.0,0.0,0.0,2143.91,221.4578604,6.623,1,39910
51591,6,2010-10-15,0,37.0,3966.23,68.93,2.72,0.0,0.0,0.0,0.0,0.0,213.3337977,7.007,3,202505
1183,1,2010-05-28,0,54.0,309.0,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,3,151315
154006,16,2011-09-09,1,7.0,8763.0,56.99,3.566,0.0,0.0,0.0,0.0,0.0,194.6387853,6.338,2,57197
40601,5,2010-04-16,0,81.0,2558.18,65.3,2.808,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465,2,34875
337296,35,2011-08-05,0,16.0,7564.36,78.14,3.842,0.0,0.0,0.0,0.0,0.0,139.9896486,8.684,2,103681
172675,18,2011-05-27,0,16.0,46443.95,64.6,4.034,0.0,0.0,0.0,0.0,0.0,134.7677742,8.975,2,120653
229457,24,2010-07-16,0,71.0,5025.04,76.56,2.933,0.0,0.0,0.0,0.0,0.0,132.5667742,8.117,3,203819
270629,28,2010-10-15,0,29.0,4733.51,75.0,2.976,0.0,0.0,0.0,0.0,0.0,126.3266774,14.313,3,206302
345461,36,2011-10-14,0,93.0,21203.49,74.16,3.234,0.0,0.0,0.0,0.0,0.0,216.0885258,7.716,3,39910
285305,29,2012-02-24,0,56.0,486.6,39.0,3.751,7623.6,3357.2,0.0,3737.6,5024.43,137.3411034,8.988,2,93638
75362,8,2011-11-04,0,93.0,28932.12,49.68,3.332,0.0,0.0,0.0,0.0,0.0,221.2936581,6.123,3,155078
214056,22,2011-10-28,0,22.0,11504.85,49.31,3.604,0.0,0.0,0.0,0.0,0.0,140.4447903,7.706,2,119557
226275,23,2012-06-08,0,42.0,13494.87,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,2,114533
134081,14,2011-08-05,0,38.0,106552.11,78.22,3.842,0.0,0.0,0.0,0.0,0.0,186.3734038,8.625,3,200898
329517,34,2012-02-24,0,48.0,2886.0,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,3,158114
278079,28,2012-10-26,0,80.0,17707.94,65.95,4.301,6490.13,90.02,0.0,1750.84,1684.36,131.1930968,10.199,3,206302
12789,2,2010-10-08,0,59.0,879.63,63.19,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.163,3,202307
76649,8,2012-03-09,0,54.0,8.0,49.59,3.669,7740.12,269.44,2.0,509.65,4678.17,224.6110379,5.825,3,155078
213881,22,2011-10-07,0,26.0,11523.66,56.44,3.633,0.0,0.0,0.0,0.0,0.0,140.43475,7.706,2,119557
122437,13,2011-03-25,0,67.0,11970.37,42.38,3.435,0.0,0.0,0.0,0.0,0.0,128.6160645,7.47,3,219622
413086,44,2012-08-24,0,38.0,44629.63,77.37,3.582,73.93,0.0,87.77,89.76,624.58,130.8381613,5.407,1,39910
